doi,year,Physics,Chemistry,Biology,Geology,Surface,Deep ocean,Beach/Coast,Estuary/Lagoon/Mangrove,Sediment/Benthic,General marine,Diagnosis,Mitigation,Adaptation,journal,volume,issue,pages
10.1016/j.jhazmat.2023.131392,2022,True,False,False,False,False,False,True,False,False,True,True,True,False,JOURNAL OF HAZARDOUS MATERIALS,453,,
10.1016/j.marpolbul.2023.114909,2022,False,False,True,False,False,False,True,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,191,,
10.1021/acsestwater.3c00041,2022,False,True,True,False,False,True,False,False,False,True,True,False,False,ACS ES&T WATER,3,5,1364
10.1016/j.chemosphere.2023.138568,2023,True,False,False,True,False,False,False,False,False,True,True,True,False,CHEMOSPHERE,330,,
10.1016/j.marpolbul.2023.114912,2022,False,True,True,True,True,False,True,True,True,True,True,True,False,MARINE POLLUTION BULLETIN,191,,
10.1016/j.jhazmat.2023.131387,2022,True,True,True,False,False,False,False,False,False,True,True,True,False,JOURNAL OF HAZARDOUS MATERIALS,453,,
10.1128/mra.00017-23,2022,False,True,True,False,True,False,False,False,False,False,False,False,False,MICROBIOLOGY RESOURCE ANNOUNCEMENTS,12,4,
10.3389/fmicb.2023.1181967,2022,True,True,False,False,False,False,False,False,False,False,True,True,True,FRONTIERS IN MICROBIOLOGY,14,,
10.1016/j.jenvman.2023.117940,2022,False,True,False,False,False,False,False,False,False,True,True,True,False,JOURNAL OF ENVIRONMENTAL MANAGEMENT,339,,
10.1016/j.scitotenv.2023.163426,2022,False,True,True,True,False,False,False,True,True,True,True,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,881,,
10.1038/s41598-023-33207-x,2022,False,False,False,False,False,False,False,False,False,False,False,True,False,SCIENTIFIC REPORTS,13,1,
10.1016/j.marpolbul.2023.114922,2022,False,False,True,False,False,False,False,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,191,,
10.33263/BRIAC132.1262.126,2023,True,True,True,False,False,False,False,False,False,False,True,True,False,BIOINTERFACE RESEARCH IN APPLIED CHEMISTRY,13,2,
10.1016/j.chemosphere.2023.138664,2022,False,True,False,True,True,False,False,False,True,False,True,False,False,CHEMOSPHERE,329,,
10.1016/j.marenvres.2023.105973,2022,True,True,True,False,True,False,True,True,False,True,True,False,False,MARINE ENVIRONMENTAL RESEARCH,188,,
10.1016/j.marpolbul.2023.114906,2022,True,True,True,False,False,True,False,False,False,True,False,False,False,MARINE POLLUTION BULLETIN,191,,
10.1021/acs.est.2c09233,2022,True,False,False,True,False,False,False,False,True,False,True,True,False,ENVIRONMENTAL SCIENCE & TECHNOLOGY,57,16,6664
10.1016/j.envpol.2023.121627,2022,False,False,True,True,False,True,False,True,True,True,True,False,False,ENVIRONMENTAL POLLUTION,327,,
10.1016/j.marpolbul.2023.114919,2022,False,True,True,False,True,False,False,False,False,False,False,False,False,MARINE POLLUTION BULLETIN,191,,
10.1002/xrs.3351,2023,True,False,True,False,False,True,False,False,False,True,True,False,False,X-RAY SPECTROMETRY,52,6,394
10.1016/j.scitotenv.2023.163366,2022,False,True,False,False,False,False,False,False,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,881,,
10.1016/j.scitotenv.2023.163222,2023,False,True,True,True,True,False,False,False,True,False,True,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,881,,
10.1016/j.scitotenv.2023.163304,2023,True,True,False,False,False,False,True,False,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,880,,
10.1002/etc.5604,2022,False,False,True,False,True,False,False,False,False,True,True,True,False,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,42,5,1124
10.3389/fevo.2023.1143377,2022,True,False,True,False,False,False,True,False,False,True,False,True,False,FRONTIERS IN ECOLOGY AND EVOLUTION,11,,
10.3389/fevo.2023.1143310,2022,True,True,True,False,False,False,False,False,False,False,True,False,False,FRONTIERS IN ECOLOGY AND EVOLUTION,11,,
10.1021/acs.est.2c08716,2022,False,False,False,True,False,False,False,False,True,True,True,False,False,ENVIRONMENTAL SCIENCE & TECHNOLOGY,57,14,5633
10.1016/j.marpolbul.2023.114882,2022,True,True,True,True,True,True,True,False,True,True,True,True,False,MARINE POLLUTION BULLETIN,191,,
10.1016/j.marenvres.2023.105951,2023,False,True,True,True,True,False,False,True,True,True,True,False,False,MARINE ENVIRONMENTAL RESEARCH,187,,
10.1016/j.rsma.2023.102948,2023,False,True,True,False,False,False,True,False,False,True,True,False,False,REGIONAL STUDIES IN MARINE SCIENCE,62,,
10.1007/s00216-023-04671-1,2022,False,True,True,False,False,False,False,False,False,False,True,False,False,ANALYTICAL AND BIOANALYTICAL CHEMISTRY,415,15,2873
10.1016/j.envpol.2023.121532,2022,False,False,True,True,False,False,True,False,True,True,True,True,False,ENVIRONMENTAL POLLUTION,327,,
10.1016/j.marpolbul.2023.114886,2022,False,True,True,False,False,False,False,False,False,True,True,True,False,MARINE POLLUTION BULLETIN,191,,
10.1016/j.scitotenv.2023.163261,2023,True,True,True,False,False,False,False,False,False,True,True,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,880,,
10.1016/j.jhazmat.2023.131277,2022,False,False,False,False,True,False,False,False,False,True,True,False,False,JOURNAL OF HAZARDOUS MATERIALS,453,,
10.1007/s13762-023-04916-7,2022,True,False,True,False,False,False,False,False,False,True,True,True,False,International journal of environmental science and technology : IJEST,,,1
10.1016/j.jclepro.2023.136913,2023,False,False,False,False,False,False,False,False,False,True,True,True,False,JOURNAL OF CLEANER PRODUCTION,406,,
10.1016/j.heliyon.2023.e15104,2022,True,True,False,True,False,False,False,False,True,False,True,True,False,HELIYON,9,4,
10.1016/j.marpolbul.2023.114891,2022,False,True,True,False,False,False,False,False,False,False,True,False,False,MARINE POLLUTION BULLETIN,191,,
10.1016/j.marpolbul.2023.114880,2022,True,True,True,False,True,False,False,False,False,True,True,True,True,MARINE POLLUTION BULLETIN,190,,
10.1016/j.scitotenv.2023.163294,2023,True,False,False,False,True,False,False,False,False,True,True,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,880,,
10.3389/fenvs.2023.1142071,2022,False,False,True,True,False,False,True,True,True,False,True,False,False,FRONTIERS IN ENVIRONMENTAL SCIENCE,11,,
10.1515/chem-2022-0315,2022,True,True,True,False,False,False,False,False,False,True,True,False,False,OPEN CHEMISTRY,21,1,
10.1016/j.ecoenv.2023.114871,2022,False,True,True,False,False,False,False,False,False,True,True,True,False,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,256,,
10.1016/j.envpol.2023.121558,2022,True,True,True,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL POLLUTION,327,,
10.1016/j.scitotenv.2023.163219,2022,False,True,True,False,False,False,False,False,False,False,False,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,880,,
10.1016/j.scitotenv.2023.163199,2022,False,True,True,True,True,False,False,False,False,False,True,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,880,,
10.1016/j.envint.2023.107914,2022,False,True,False,False,True,False,False,False,False,True,False,False,False,ENVIRONMENT INTERNATIONAL,174,,
10.1016/j.envpol.2023.121481,2022,False,True,False,False,False,False,True,False,False,True,True,False,False,ENVIRONMENTAL POLLUTION,327,,
10.1016/j.scitotenv.2023.163201,2022,True,False,False,True,False,False,True,False,True,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,879,,
10.1039/d2bm02116a,2022,True,True,True,True,False,False,False,False,False,True,True,True,False,BIOMATERIALS SCIENCE,11,12,4298
10.1007/s10311-023-01593-3,2022,False,False,True,False,False,False,False,False,False,True,True,True,False,ENVIRONMENTAL CHEMISTRY LETTERS,21,4,2129
10.3389/fmars.2023.1148804,2022,False,False,False,False,False,False,False,False,False,True,True,False,True,FRONTIERS IN MARINE SCIENCE,10,,
10.1016/j.scitotenv.2023.163048,2022,False,False,False,False,True,True,True,True,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,878,,
10.1016/j.tsep.2023.101825,2022,False,True,False,False,True,False,False,False,False,True,True,True,True,THERMAL SCIENCE AND ENGINEERING PROGRESS,41,,
10.1093/icesjms/fsad049,2022,False,False,False,False,True,False,False,False,False,False,True,False,False,ICES JOURNAL OF MARINE SCIENCE,80,5,1267
10.1039/d2va00313a,2022,True,True,True,False,False,False,False,False,False,True,True,True,False,ENVIRONMENTAL SCIENCE-ADVANCES,2,4,663
10.1021/acs.est.3c00662,2022,False,False,True,False,False,False,True,False,False,True,True,False,False,ENVIRONMENTAL SCIENCE & TECHNOLOGY,57,17,7009
10.1017/S2047102522000462,2022,False,False,True,True,False,True,False,False,True,True,True,True,False,TRANSNATIONAL ENVIRONMENTAL LAW,,,
10.56042/ijms.v52i04.7648,2022,True,True,True,True,False,False,True,False,True,True,True,False,False,INDIAN JOURNAL OF GEO-MARINE SCIENCES,52,4,182
10.3390/ani13071132,2022,True,False,False,True,False,False,True,False,True,True,True,False,False,ANIMALS,13,7,
10.1007/s00128-023-03705-9,2022,False,False,False,True,False,False,False,False,False,True,True,False,False,BULLETIN OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,110,4,
10.1007/s00128-023-03700-0,2022,True,False,True,False,False,True,False,False,False,True,True,True,False,BULLETIN OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,110,4,
10.1007/s10661-023-11049-4,2022,True,False,True,True,True,False,False,False,True,True,True,True,False,ENVIRONMENTAL MONITORING AND ASSESSMENT,195,4,
10.1016/j.scitotenv.2023.163095,2022,False,False,False,False,False,False,False,False,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,879,,
10.3390/su15086813,2022,True,True,True,False,False,False,False,False,False,True,True,False,False,SUSTAINABILITY,15,8,
10.3390/w15071382,2022,False,True,True,False,False,False,False,False,False,True,True,False,False,WATER,15,7,
10.3390/w15081597,2022,False,True,False,True,False,False,True,False,True,False,True,False,False,WATER,15,8,
10.3390/w15071312,2022,True,True,True,True,True,False,False,False,True,True,True,False,False,WATER,15,7,
10.1016/j.watbs.2023.100140,2022,True,True,True,False,False,False,False,False,False,True,False,True,False,WATER BIOLOGY AND SECURITY,2,2,
10.15359/ree.27-1.15845,2022,False,True,False,False,False,False,False,False,False,True,True,True,False,Revista Electrónica Educare,27,1,21
10.1007/s11356-023-26226-8,2022,True,True,True,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,30,19,56330
10.3390/su15086678,2022,False,False,False,False,True,False,False,True,False,False,True,False,False,SUSTAINABILITY,15,8,
10.3390/ma16083123,2022,False,False,False,True,False,False,True,False,True,True,True,True,False,MATERIALS,16,8,
10.3390/s23084097,2022,True,False,True,False,False,False,False,False,False,True,True,False,False,SENSORS,23,8,
10.3390/su15086934,2022,False,True,True,False,False,False,True,False,False,True,False,True,False,SUSTAINABILITY,15,8,
10.3390/jmse11040723,2022,True,False,False,True,False,False,True,True,True,True,True,True,False,JOURNAL OF MARINE SCIENCE AND ENGINEERING,11,4,
10.3390/jmse11040750,2022,False,True,True,False,False,False,False,False,False,True,True,False,False,JOURNAL OF MARINE SCIENCE AND ENGINEERING,11,4,
10.1007/s11356-023-26660-8,2022,False,True,True,False,True,False,False,False,False,True,True,True,False,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,30,21,59382
10.3390/polym15071719,2022,False,True,True,False,False,False,False,False,False,True,True,True,False,POLYMERS,15,7,
10.13227/j.hjkx.202203081,2022,False,False,True,True,False,False,False,False,True,True,True,True,False,Huan jing ke xue= Huanjing kexue,44,4,2122
10.1177/00368504231176399,2022,True,True,True,False,False,False,False,False,False,True,True,False,True,SCIENCE PROGRESS,106,2,
10.3390/d15040579,2022,True,True,True,False,False,False,False,False,False,True,True,True,False,DIVERSITY-BASEL,15,4,
10.3390/toxics11040365,2022,True,True,True,True,False,False,False,False,True,True,True,True,False,TOXICS,11,4,
10.3390/toxics11040356,2022,False,False,False,False,False,False,True,False,False,True,True,True,False,TOXICS,11,4,
10.18845/tm.v36i2.6672,2023,False,True,True,False,False,False,False,False,False,False,True,True,False,TECNOLOGIA EN MARCHA,36,2,
,2022,True,True,True,True,False,True,True,False,True,True,True,False,False,ENGINEERING TECHNOLOGY & APPLIED SCIENCE RESEARCH,13,2,10511
10.3390/jmse11040791,2022,False,True,False,False,False,False,False,False,False,True,True,False,False,JOURNAL OF MARINE SCIENCE AND ENGINEERING,11,4,
10.3390/pr11041136,2023,False,True,True,False,False,False,False,True,False,True,True,True,False,PROCESSES,11,4,
10.1364/AO.478700,2023,True,True,True,False,False,False,False,False,False,True,True,False,False,APPLIED OPTICS,62,10,D104
10.3390/ijms24076451,2022,False,True,True,True,False,False,False,True,True,False,True,True,False,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,24,7,
10.1109/LRA.2023.3245405,2022,False,True,False,False,False,False,True,False,False,True,True,False,False,IEEE ROBOTICS AND AUTOMATION LETTERS,8,4,2134
10.1016/j.jes.2023.02.018,2022,False,False,True,True,False,False,False,False,True,True,False,False,False,JOURNAL OF ENVIRONMENTAL SCIENCES,137,,604
10.1071/MF22149,2022,False,True,True,False,False,False,False,False,False,False,True,True,False,MARINE AND FRESHWATER RESEARCH,74,7,641
10.1021/acs.est.3c00019,2023,True,False,True,False,False,False,False,False,False,False,True,False,False,ENVIRONMENTAL SCIENCE & TECHNOLOGY,,,5714
10.1016/j.chemosphere.2023.138509,2023,True,True,False,True,True,False,False,False,False,False,True,True,False,CHEMOSPHERE,327,,
10.1016/j.envpol.2023.121527,2022,False,True,True,False,False,False,False,False,False,True,True,True,False,ENVIRONMENTAL POLLUTION,327,,
10.1016/j.marpolbul.2023.114838,2022,True,False,True,False,True,True,False,False,False,False,True,False,False,MARINE POLLUTION BULLETIN,190,,
10.1016/j.marpolbul.2023.114875,2022,True,False,False,True,False,False,True,True,True,True,True,False,False,MARINE POLLUTION BULLETIN,190,,
10.1038/s41598-023-32250-y,2022,False,False,True,True,False,False,True,True,True,True,True,True,False,SCIENTIFIC REPORTS,13,1,
10.1016/j.envres.2023.115686,2022,False,True,False,True,False,False,False,False,True,True,True,True,False,ENVIRONMENTAL RESEARCH,227,,
10.1016/j.scitotenv.2023.163006,2022,False,True,False,False,False,False,False,False,False,False,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,879,,
10.1007/s11368-023-03489-9,2022,True,True,False,False,True,False,False,False,False,False,False,True,False,JOURNAL OF SOILS AND SEDIMENTS,23,6,2494
10.1016/j.algal.2023.103059,2022,False,True,False,True,False,False,False,False,True,True,True,True,False,ALGAL RESEARCH-BIOMASS BIOFUELS AND BIOPRODUCTS,71,,
10.1016/j.gr.2023.03.013,2022,False,True,True,True,False,False,False,True,True,False,True,True,False,GONDWANA RESEARCH,119,,153
10.1098/rsos.221421,2022,True,True,True,False,True,False,False,False,False,True,True,False,False,ROYAL SOCIETY OPEN SCIENCE,10,3,
10.1016/j.marpolbul.2023.114830,2022,True,False,True,True,False,False,True,False,True,True,True,False,False,MARINE POLLUTION BULLETIN,190,,
10.1111/raq.12816,2022,False,True,False,False,False,False,False,False,False,True,True,False,False,REVIEWS IN AQUACULTURE,15,3,1010
10.2166/h2oj.2023.017,2022,False,True,True,True,True,False,True,False,True,True,True,False,False,H2OPEN JOURNAL,6,2,88
10.1016/j.marpolbul.2023.114818,2022,True,True,False,False,False,False,False,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,190,,
10.1038/s41559-023-02013-z,2022,False,False,True,False,False,True,False,False,False,True,True,False,False,NATURE ECOLOGY & EVOLUTION,7,5,698
10.1007/s11356-023-26617-x,2022,True,False,False,False,False,False,True,False,False,True,True,False,False,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,30,20,57759
10.1016/j.pce.2023.103391,2022,True,True,True,True,False,False,False,False,True,False,True,False,False,PHYSICS AND CHEMISTRY OF THE EARTH,130,,
10.1016/j.ecolind.2023.110179,2023,False,False,False,False,False,False,False,False,False,True,True,False,False,ECOLOGICAL INDICATORS,149,,
10.1007/s43217-023-00131-z,2022,True,True,True,False,False,False,False,False,False,False,True,False,False,JOURNAL OF SEDIMENTARY ENVIRONMENTS,8,2,231
10.1080/15376516.2023.2191270,2023,False,False,False,False,False,False,False,False,False,True,True,False,False,TOXICOLOGY MECHANISMS AND METHODS,33,6,512
10.1007/s11356-023-26512-5,2023,False,False,False,False,False,False,True,False,False,True,False,True,False,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,30,28,72009
10.1016/j.scitotenv.2023.162947,2022,True,False,False,False,False,False,True,True,False,True,True,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,877,,
10.1093/pnasnexus/pgad070,2023,False,False,True,False,False,False,False,False,False,True,True,True,False,PNAS NEXUS,2,3,
10.3389/fenvs.2023.1134988,2023,False,False,True,False,False,False,False,False,False,True,True,True,False,FRONTIERS IN ENVIRONMENTAL SCIENCE,11,,
10.1016/j.jece.2023.109695,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING,11,3,
10.1016/j.heliyon.2023.e14587,2022,False,True,True,False,False,False,False,False,False,True,True,False,False,HELIYON,9,4,
10.1016/j.scitotenv.2023.162954,2022,True,True,True,False,True,False,False,False,False,True,False,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,878,,
10.3354/ab00758,2022,False,True,True,True,False,False,True,False,True,False,True,True,False,AQUATIC BIOLOGY,32,,13
10.3389/fmars.2023.1134815,2023,True,False,True,False,False,False,False,False,False,True,True,True,False,FRONTIERS IN MARINE SCIENCE,10,,
10.1016/j.scitotenv.2023.162866,2023,True,False,False,True,False,False,False,False,True,True,True,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,877,,
